Date,Target
2022-08-26,31.34003257751465
2022-08-29,30.69305992126465
2022-08-30,30.36957359313965
2022-08-31,30.217344284057617
2022-09-01,29.70357322692871
2022-09-02,28.88534545898437
2022-09-06,29.16126251220703
2022-09-07,29.256404876708984
2022-09-08,29.93191719055176
2022-09-09,30.02705955505371
2022-09-12,27.867321014404297
2022-09-13,27.76266288757324
2022-09-14,27.43917655944824
2022-09-15,27.819747924804688
2022-09-16,28.01003837585449
2022-09-19,27.55334854125977
2022-09-20,27.08714866638184
2022-09-21,26.70657539367676
2022-09-22,26.18329429626465
2022-09-23,25.66000366210937
2022-09-26,25.583892822265625
2022-09-27,25.812236785888672
2022-09-28,25.098663330078125
2022-09-29,24.518293380737305
2022-09-30,25.66000366210937
2022-10-03,26.354549407958984
2022-10-04,26.297462463378903
2022-10-05,25.859806060791016
2022-10-06,24.47072029113769
2022-10-07,23.97597885131836
2022-10-10,23.8237533569336
2022-10-11,24.09966468811035
2022-10-12,25.13672065734864
2022-10-13,24.65149307250977
2022-10-14,25.13672065734864
2022-10-17,24.61343765258789
2022-10-18,24.73712158203125
2022-10-19,24.813236236572266
2022-10-20,25.66000366210937
2022-10-21,25.859806060791016
2022-10-24,26.0786361694336
2022-10-25,25.88834953308105
2022-10-26,24.994009017944336
2022-10-27,27.658002853393555
2022-10-28,27.049091339111328
2022-10-31,26.925403594970703
2022-11-01,26.088150024414062
2022-11-02,26.05960464477539
2022-11-03,27.19263458251953
2022-11-04,27.395132064819336
2022-11-07,27.462631225585938
2022-11-08,26.53692626953125
2022-11-09,28.696908950805664
2022-11-10,29.342973709106445
2022-11-11,29.26582717895508
2022-11-14,29.61296844482422
2022-11-15,28.475122451782227
2022-11-16,28.8222599029541
2022-11-17,28.80298042297364
2022-11-18,27.90619850158692
2022-11-21,28.754762649536133
2022-11-22,28.61012077331543
2022-11-23,28.291912078857425
2022-11-25,27.70370101928711
2022-11-28,27.86762809753418
2022-11-29,28.995830535888672
2022-11-30,28.764404296875
2022-12-01,28.35940933227539
2022-12-02,28.12798500061035
2022-12-05,27.578344345092773
2022-12-06,27.3179874420166
2022-12-07,27.42405891418457
2022-12-08,27.231204986572266
2022-12-09,27.665128707885746
2022-12-12,27.70370101928711
2022-12-13,27.25049018859864
2022-12-14,26.18014335632324
2022-12-15,25.958356857299805
2022-12-16,25.8330020904541
2022-12-19,25.49550437927246
2022-12-20,25.87157440185547
2022-12-21,25.042295455932617
2022-12-22,25.15800666809082
2022-12-23,25.01336479187012
2022-12-27,24.627656936645508
2022-12-28,25.273719787597656
2022-12-29,25.4858627319336
2022-12-30,25.775144577026367
2023-01-03,26.69120979309082
2023-01-04,26.575496673583984
2023-01-05,27.70370101928711
2023-01-06,28.26298141479492
2023-01-09,28.388341903686523
2023-01-10,28.78369331359864
2023-01-11,29.20797538757324
2023-01-12,29.034404754638672
2023-01-13,28.54262351989746
2023-01-17,27.78084373474121
2023-01-18,27.404773712158203
2023-01-19,28.17619514465332
2023-01-20,29.18868827819824
2023-01-23,28.85118865966797
2023-01-24,28.63905143737793
2023-01-25,29.015117645263672
2023-01-26,27.154062271118164
2023-01-27,26.95156478881836
2023-01-30,27.25049018859864
2023-01-31,28.03155517578125
2023-02-01,29.111547470092773
2023-02-02,29.23690414428711
2023-02-03,28.00222587585449
2023-02-06,28.35359573364257
2023-02-07,27.56301498413086
2023-02-08,27.06524085998535
2023-02-09,27.13356208801269
2023-02-10,27.865583419799805
2023-02-13,27.95342445373535
2023-02-14,28.158390045166016
2023-02-15,27.523975372314453
2023-02-16,26.948118209838867
2023-02-17,25.435274124145508
2023-02-21,24.85941696166992
2023-02-22,24.996063232421875
2023-02-23,24.53732681274414
2023-02-24,24.30308151245117
2023-02-27,24.33236312866211
2023-02-28,24.722774505615234
2023-03-01,25.571918487548828
2023-03-02,25.76712417602539
2023-03-03,25.366952896118164
2023-03-06,24.9179801940918
2023-03-07,25.35719108581543
2023-03-08,25.80616569519043
2023-03-09,26.56746482849121
2023-03-10,26.303939819335938
2023-03-13,27.33852767944336
2023-03-14,27.728939056396484
2023-03-15,29.45650863647461
2023-03-16,29.09537696838379
2023-03-17,28.46095848083496
2023-03-20,27.777740478515625
2023-03-21,27.455650329589844
2023-03-22,28.334074020385746
2023-03-23,28.656164169311523
2023-03-24,28.4804801940918
2023-03-27,28.58784484863281
2023-03-28,30.764387130737305
2023-03-29,31.32071876525879
2023-03-30,31.88681411743164
2023-03-31,32.101539611816406
2023-04-03,32.3065071105957
2023-04-04,32.04298400878906
2023-04-05,32.023460388183594
2023-04-06,31.74040985107422
2023-04-10,31.57448387145996
2023-04-11,31.252397537231445
2023-04-12,31.359764099121094
2023-04-13,31.125513076782227
2023-04-14,31.36952209472656
2023-04-17,31.066953659057617
2023-04-18,30.403255462646484
2023-04-19,30.120206832885746
2023-04-20,29.573631286621094
2023-04-21,28.948972702026367
2023-04-24,28.18767166137696
2023-04-25,28.35359573364257
2023-04-26,29.14418029785156
2023-04-27,30.315412521362305
2023-04-28,29.573631286621094
2023-05-01,29.056339263916016
2023-05-02,29.91524124145508
2023-05-03,30.61595726013184
2023-05-04,30.37095260620117
2023-05-05,30.155345916748047
2023-05-08,29.49873161315918
2023-05-09,29.37132835388184
2023-05-10,28.28350257873535
2023-05-11,28.371702194213867
2023-05-12,29.204723358154297
2023-05-15,28.636308670043945
2023-05-16,28.29330062866211
2023-05-17,29.087121963500977
2023-05-18,29.33212661743164
2023-05-19,29.67513656616211
2023-05-22,28.92051696777344
2023-05-23,28.42070579528809
2023-05-24,26.85266494750977
2023-05-25,28.42070579528809
2023-05-26,29.390926361083984
2023-05-30,30.81196594238281
2023-05-31,30.50815391540528
2023-06-01,30.684558868408203
2023-06-02,29.263526916503903
2023-06-05,30.341550827026367
2023-06-06,30.655160903930664
2023-06-07,31.184371948242188
2023-06-08,30.713960647583008
2023-06-09,32.40940475463867
2023-06-12,33.23262405395508
2023-06-13,34.869266510009766
2023-06-14,35.10447311401367
2023-06-15,35.64348602294922
2023-06-16,34.30084991455078
2023-06-20,32.242801666259766
2023-06-21,32.05659484863281
2023-06-22,32.34080123901367
2023-06-23,32.674007415771484
2023-06-26,33.418827056884766
2023-06-27,32.89942169189453
2023-06-28,32.25259780883789
2023-06-29,32.772010803222656
2023-06-30,32.94841766357422
2023-07-03,31.86058807373047
2023-07-05,31.331377029418945
2023-07-06,31.213773727416992
2023-07-07,32.08599853515625
2023-07-10,32.63481140136719
2023-07-11,33.30122756958008
2023-07-12,33.19342041015625
2023-07-13,32.48780822753906
2023-07-14,33.68342971801758
2023-07-17,33.81083679199219
2023-07-18,33.771636962890625
2023-07-19,32.70341110229492
2023-07-20,33.34042739868164
2023-07-21,32.958213806152344
2023-07-24,33.418827056884766
2023-07-25,33.67363739013672
2023-07-26,33.85983657836914
2023-07-27,36.09429550170898
2023-07-28,35.05546951293945
2023-07-31,35.084869384765625
2023-08-01,33.70303726196289
2023-08-02,34.17344284057617
2023-08-03,34.561946868896484
2023-08-04,34.65046691894531
2023-08-07,34.44392395019531
2023-08-08,33.716094970703125
2023-08-09,34.10951614379883
2023-08-10,34.31605911254883
2023-08-11,35.09306335449219
2023-08-14,34.198036193847656
2023-08-15,32.97843170166016
2023-08-16,32.044063568115234
2023-08-17,32.21126174926758
2023-08-18,32.594852447509766
2023-08-21,32.348960876464844
2023-08-22,33.4210319519043
2023-08-23,32.05389404296875
2023-08-24,32.70304107666016
2023-08-25,33.06695556640625
2023-08-28,33.74560546875
2023-08-29,33.96198272705078
2023-08-30,34.561946868896484
2023-08-31,36.00777053833008
2023-09-01,36.10612487792969
2023-09-05,36.37167739868164
2023-09-06,37.55194091796875
2023-09-07,37.38473510742188
2023-09-08,37.955196380615234
2023-09-11,38.22075653076172
2023-09-12,38.07322311401367
2023-09-13,38.033878326416016
2023-09-14,37.25687789916992
2023-09-15,37.36506652832031
2023-09-18,35.742210388183594
2023-09-19,34.119346618652344
2023-09-20,34.08000946044922
2023-09-21,33.61774444580078
2023-09-22,33.72593307495117
2023-09-25,33.27349853515625
2023-09-26,34.040672302246094
2023-09-27,34.60129165649414
2023-09-28,34.965206146240234
2023-09-29,34.87668228149414
2023-10-02,35.10289764404297
2023-10-03,35.338951110839844
2023-10-04,35.29961013793945
2023-10-05,35.59467697143555
2023-10-06,35.46681594848633
2023-10-09,35.83073043823242
2023-10-10,36.27332305908203
2023-10-11,36.233985900878906
2023-10-12,35.3782958984375
2023-10-13,35.95859146118164
2023-10-16,35.46681594848633
2023-10-17,35.0537223815918
2023-10-18,35.08323287963867
2023-10-19,34.34556579589844
2023-10-20,33.29316711425781
2023-10-23,34.02099609375
2023-10-24,32.28995132446289
2023-10-25,31.98504638671875
2023-10-26,34.95536804199219
2023-10-27,35.10289764404297
2023-10-30,35.89957427978516
2023-10-31,36.67658233642578
2023-11-01,37.079837799072266
2023-11-02,37.51259613037109
2023-11-03,37.44845962524414
2023-11-06,38.25762176513672
2023-11-07,37.418853759765625
2023-11-08,37.30044174194336
2023-11-09,38.34643173217773
2023-11-10,37.72475814819336
2023-11-13,38.88916397094727
2023-11-14,40.07330322265625
2023-11-15,42.77709197998047
2023-11-16,43.23101806640625
2023-11-17,44.14872360229492
2023-11-20,43.063262939453125
2023-11-21,43.09286117553711
2023-11-22,43.3790283203125
2023-11-24,43.4974479675293
2023-11-27,43.64546203613281
2023-11-28,44.34607696533203
2023-11-29,44.1092529296875
2023-11-30,43.16194152832031
2023-12-01,41.79030990600586
2023-12-04,41.365989685058594
2023-12-05,40.72458267211914
2023-12-06,41.59295654296875
2023-12-07,42.13568878173828
2023-12-08,43.95136260986328
2023-12-11,43.45797348022461
2023-12-12,43.98097229003906
2023-12-13,44.58290863037109
2023-12-14,45.54995346069336
2023-12-15,45.08616638183594
2023-12-18,46.0433464050293
2023-12-19,45.15524291992188
2023-12-20,46.45779800415039
2023-12-21,47.36563873291016
2023-12-22,49.83259963989258
2023-12-26,50.08916091918945
2023-12-27,49.72405624389648
2023-12-28,49.58590316772461
2023-12-29,47.16828155517578
2024-01-02,46.42819595336914
2024-01-03,46.25057601928711
2024-01-04,46.27030944824219
2024-01-05,47.809696197509766
2024-01-08,47.41497802734375
2024-01-09,46.84264373779297
2024-01-10,47.010398864746094
2024-01-11,46.49726486206055
2024-01-12,46.43806457519531
2024-01-16,45.4512825012207
2024-01-17,46.122291564941406
2024-01-18,47.51365661621094
2024-01-19,47.58273315429688
2024-01-22,48.243873596191406
2024-01-23,48.44123077392578
2024-01-24,48.89515686035156
2024-01-25,43.07312774658203
2024-01-26,43.2606201171875
2024-01-29,42.35277557373047
2024-01-30,42.51066207885742
2024-01-31,42.78696060180664
2024-02-01,42.03700256347656
2024-02-02,42.20475387573242
2024-02-05,42.29877853393555
2024-02-06,42.33836364746094
2024-02-07,42.061256408691406
2024-02-08,42.86289596557617
2024-02-09,43.57545852661133
2024-02-12,42.71444320678711
2024-02-13,43.73380661010742
2024-02-14,43.595252990722656
2024-02-15,43.060829162597656
2024-02-16,44.06040191650391
2024-02-20,43.021240234375
2024-02-21,42.53630065917969
2024-02-22,42.54619598388672
2024-02-23,42.54619598388672
2024-02-26,42.28887939453125
2024-02-27,41.556522369384766
2024-02-28,42.60557556152344
2024-02-29,43.36762619018555
2024-03-01,45.1391487121582
2024-03-04,42.71444320678711
2024-03-05,44.05050277709961
2024-03-06,45.67357635498047
2024-03-07,43.54576873779297
2024-03-08,44.39689254760742
2024-03-11,44.77296829223633
2024-03-12,42.78371810913086
2024-03-13,42.30867385864258
2024-03-14,42.199806213378906
2024-03-15,42.26908493041992
2024-03-18,41.61589813232422
2024-03-19,41.76435470581055
2024-03-20,41.98208236694336
2024-03-21,42.13053512573242
2024-03-22,41.39817428588867
2024-03-25,41.556522369384766
2024-03-26,43.318145751953125
2024-03-27,43.714012145996094
2024-03-28,44.06040191650391
2024-04-01,43.48638916015625
2024-04-02,39.91365814208984
2024-04-03,39.31985092163086
2024-04-04,38.31037902832031
2024-04-05,37.58791732788086
2024-04-08,37.93430709838867
2024-04-09,36.81596755981445
2024-04-10,37.24153137207031
2024-04-11,35.321556091308594
2024-04-12,35.935157775878906
2024-04-15,35.88566970825195
2024-04-16,35.31166076660156
2024-04-17,34.67826843261719
2024-04-18,33.84694290161133
2024-04-19,34.054771423339844
2024-04-22,33.92611312866211
2024-04-23,34.14384078979492
2024-04-24,34.74754333496094
2024-04-25,31.55088996887207
2024-04-26,31.036256790161133
2024-04-29,30.15544509887696
2024-04-30,30.05647850036621
2024-05-01,30.195032119750977
2024-05-02,30.58100700378418
2024-05-03,30.774776458740234
2024-05-06,30.48660469055176
2024-05-07,29.81089210510254
2024-05-08,29.90032386779785
2024-05-09,29.66183853149414
2024-05-10,30.317676544189453
2024-05-13,30.854272842407227
2024-05-14,31.072887420654297
2024-05-15,31.828094482421875
2024-05-16,31.629356384277344
2024-05-17,31.89765357971192
2024-05-20,31.5399227142334
2024-05-21,31.22194099426269
2024-05-22,29.8903865814209
2024-05-23,30.526351928710938
2024-05-24,30.86421012878418
2024-05-28,29.94007110595703
2024-05-29,29.99969482421875
2024-05-30,30.65553474426269
2024-05-31,30.099063873291016
2024-06-03,29.8407039642334
2024-06-04,30.585975646972656
2024-06-05,30.22824478149414
2024-06-06,30.546226501464844
2024-06-07,30.71515464782715
2024-06-10,30.7250919342041
2024-06-11,30.56610107421875
2024-06-12,30.26799201965332
2024-06-13,30.258056640625
2024-06-14,30.784713745117188
2024-06-17,30.436920166015625
2024-06-18,30.426984786987305
2024-06-20,30.894020080566406
2024-06-21,30.37729835510254
2024-06-24,30.546226501464844
2024-06-25,30.347488403320312
2024-06-26,30.397172927856445
2024-06-27,30.774776458740234
2024-06-28,30.645597457885746
2024-07-01,30.874147415161133
2024-07-02,31.033138275146484
2024-07-03,31.818159103393555
2024-07-05,33.77574157714844
2024-07-08,34.3719596862793
2024-07-09,34.65019226074219
2024-07-10,33.2888298034668
2024-07-11,34.27259063720703
2024-07-12,34.242774963378906
2024-07-15,34.12353515625
2024-07-16,34.242774963378906
2024-07-17,34.65019226074219
2024-07-18,32.7721061706543
2024-07-19,33.15964889526367
2024-07-22,32.7422981262207
2024-07-23,31.50017547607422
2024-07-24,30.90395736694336
2024-07-25,31.152381896972656
2024-07-26,30.63566017150879
2024-07-29,29.94007110595703
2024-07-30,30.546226501464844
2024-07-31,28.866878509521484
2024-08-01,21.3445987701416
2024-08-02,19.98323440551757
2024-08-05,19.70499992370605
2024-08-06,18.989999771118164
2024-08-07,20.489999771118164
2024-08-08,19.709999084472656
2024-08-09,19.36000061035156
2024-08-12,20.46999931335449
2024-08-13,19.920000076293945
2024-08-14,20.690000534057617
2024-08-15,20.8700008392334
2024-08-16,21.520000457763672
2024-08-19,20.989999771118164
2024-08-20,21.40999984741211
2024-08-21,20.100000381469727
2024-08-22,20.540000915527344
2024-08-23,20.1299991607666
2024-08-26,20.06999969482422
2024-08-27,19.61000061035156
2024-08-28,20.1299991607666
2024-08-29,22.040000915527344
2024-08-30,20.100000381469727
2024-09-03,19.43000030517578
2024-09-04,19.39999961853028
2024-09-05,18.88999938964844
2024-09-06,19.06999969482422
2024-09-09,18.979999542236328
2024-09-10,19.63999938964844
2024-09-11,19.36000061035156
2024-09-12,19.65999984741211
2024-09-13,20.90999984741211
2024-09-16,21.46999931335449
2024-09-17,20.770000457763672
2024-09-18,21.13999938964844
2024-09-19,21.84000015258789
2024-09-20,22.559999465942383
2024-09-23,22.809999465942383
2024-09-24,23.540000915527344
2024-09-25,23.920000076293945
2024-09-26,23.90999984741211
2024-09-27,23.459999084472656
2024-09-30,22.690000534057617
2024-10-01,22.38999938964844
2024-10-02,22.26000022888184
2024-10-03,22.59000015258789
2024-10-04,22.3799991607666
2024-10-07,23.31999969482422
2024-10-08,23.459999084472656
2024-10-09,23.21999931335449
2024-10-10,23.559999465942383
2024-10-11,23.440000534057617
2024-10-14,22.65999984741211
2024-10-15,22.309999465942383
2024-10-16,22.440000534057617
2024-10-17,22.770000457763672
2024-10-18,22.84000015258789
2024-10-21,22.39999961853028
2024-10-22,21.979999542236328
2024-10-23,22.34000015258789
2024-10-24,22.68000030517578
2024-10-25,22.920000076293945
2024-10-28,22.89999961853028
2024-10-29,22.299999237060547
2024-10-30,21.520000457763672
2024-10-31,23.200000762939453
2024-11-01,22.520000457763672
2024-11-04,23.31999969482422
2024-11-05,25.049999237060547
2024-11-06,26.229999542236328
2024-11-07,26.200000762939453
2024-11-08,25.049999237060547
2024-11-11,24.15999984741211
2024-11-12,24.920000076293945
2024-11-13,25.030000686645508
2024-11-14,24.350000381469727
2024-11-15,24.84000015258789
2024-11-18,24.200000762939453
2024-11-19,24.01000022888184
2024-11-20,24.440000534057617
2024-11-21,24.5
2024-11-22,24.8700008392334
2024-11-25,24.049999237060547
2024-11-26,23.64999961853028
2024-11-27,24.049999237060547
2024-11-29,23.93000030517578
2024-12-02,22.46999931335449
2024-12-03,21.959999084472656
2024-12-04,20.799999237060547
2024-12-05,20.920000076293945
2024-12-06,20.809999465942383
2024-12-09,20.15999984741211
2024-12-10,20.1200008392334
2024-12-11,20.780000686645508
2024-12-12,20.34000015258789
2024-12-13,20.82999992370605
2024-12-16,20.440000534057617
2024-12-17,19.299999237060547
2024-12-18,19.059999465942383
2024-12-19,19.520000457763672
2024-12-20,20.200000762939453
2024-12-23,20.39999961853028
2024-12-24,20.440000534057617
2024-12-26,20.299999237060547
2024-12-27,19.81999969482422
2024-12-30,20.049999237060547
2024-12-31,20.21999931335449
2025-01-02,20.559999465942383
2025-01-03,19.8700008392334
